tmdb_id,title,release_date,year,overview,vote_average,vote_count,popularity,poster_path
1071585,M3GAN 2.0,2025-06-25,2025,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",7.4,1002,19.9878,/4a63rQqIDTrYNdcnTXdPsQyxVLo.jpg
299536,Avengers: Infinity War,2018-04-25,2018,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",8.236,31178,19.7197,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg
1233413,Sinners,2025-04-16,2025,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",7.506,2964,20.0352,/qTvFWCGeGXgBRaINLY1zqgTPSpn.jpg
1241634,Saiyaara,2025-07-18,2025,"Two artistic souls find harmony through music despite their contrasting worlds. As feelings deepen, age and circumstances challenge their undeniable bond.",6.4,120,18.0819,/hQBIsi3ZfBYEayMc3GhcEmJVkss.jpg
354912,Coco,2017-10-27,2017,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",8.201,20459,18.0398,/6Ryitt95xrO8KXuqRGm1fUuNwqF.jpg
1425122,A Very Jonas Christmas Movie,2025-11-10,2025,"Kevin, Nick, and Joe Jonas face a series of escalating obstacles as they struggle to make it from London to New York in time to spend Christmas with their families.",6.428,69,18.2158,/kGLgaDrYWmTAdRFzGP5pBquRnhO.jpg
1422096,Good Boy,2025-10-01,2025,"A loyal dog moves to a rural family home with his owner Todd, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",6.815,306,18.0309,/pvMHRi09ur2L1drXh2dXFtuMFgl.jpg
986056,Thunderbolts*,2025-04-30,2025,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",7.3,2940,18.5734,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg
1125257,Freakier Friday,2025-08-06,2025,"Years after Tess and Anna endured an identity crisis, Anna now has a daughter of her own and a soon-to-be stepdaughter. As they navigate the myriad challenges that come when two families merge, Tess and Anna discover lightning might indeed strike twice.",6.874,493,17.8492,/9wV65OmsjLAqBfDnYTkMPutXH8j.jpg
634649,Spider-Man: No Way Home,2021-12-15,2021,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",7.9,21315,18.0463,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg
1151031,Bring Her Back,2025-05-28,2025,"Following the death of their father, a brother and sister are sent to live with a foster mother, only to learn that she is hiding a terrifying secret.",7.42,1212,17.0172,/1Q3GlCXGYWELifxANYZ5OVMRVZl.jpg
1267319,Mantis,2025-09-26,2025,"Mantis, an ace assassin, returns to the contract killer industry after a hiatus, encountering his trainee friend Jae-yi and a retired legendary killer Dok-go, who now runs the organization.",6.279,112,18.8412,/pzsXKLJsZ26HUV1oCMa7WiFFQbW.jpg
519182,Despicable Me 4,2024-06-20,2024,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",7.012,2983,18.4201,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg
1267905,The Roses,2025-08-27,2025,"Life seems easy for picture-perfect couple Ivy and Theo: successful careers, a loving marriage, great kids. But beneath the façade of their supposed ideal life, a storm is brewing – as Theo's career nosedives while Ivy's own ambitions take off, a tinderbox of fierce competition and hidden resentment ignites.",6.748,375,17.4321,/98n5HnCJ5LnXKIMNP9SBfVNyxCE.jpg
1011477,Karate Kid: Legends,2025-05-08,2025,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",7.097,974,17.1777,/AEgggzRr1vZCLY86MAp93li43z.jpg
1330421,Bone Lake,2025-10-02,2025,"A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.",6.067,75,19.0539,/sGo5ti82LlydAZrvcsaj31iPuEI.jpg
1323475,Champagne Problems,2025-11-18,2025,A driven American exec heads to Paris determined to acquire a champagne brand by Christmas — and accidentally falls for the heir to the bubbly empire.,6.236,108,16.7358,/A2TCPPkzmWd5SwjBlxMlB6yQ4yK.jpg
272878,Max,2015-06-25,2015,A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.,7.1,861,11.552,/d3ACos3t4YwXML8keTA0wKN8e36.jpg
438631,Dune,2021-09-15,2021,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",7.777,14161,20.4328,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg
361743,Top Gun: Maverick,2022-05-21,2022,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",8.164,10376,17.4589,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg
502356,The Super Mario Bros. Movie,2023-04-05,2023,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",7.603,10099,18.9751,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg
950396,The Gorge,2025-02-13,2025,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.",7.668,3199,19.066,/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg
749170,Heads of State,2025-06-24,2025,"The UK Prime Minister and US President have a public rivalry that risks their countries' alliance. But when they become targets of a powerful enemy, they're forced to rely on each other as they go on a wild, multinational run. Allied with Noel, a brilliant MI6 agent, they must find a way to thwart a conspiracy that threatens the free world.",6.866,860,17.1852,/lVgE5oLzf7ABmzyASEVcjYyHI41.jpg
496243,Parasite,2019-05-30,2019,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",8.496,19762,17.3534,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg
822119,Captain America: Brave New World,2025-02-12,2025,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",6.008,2773,17.4235,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg
912649,Venom: The Last Dance,2024-10-22,2024,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",6.68,3871,16.6784,/1RaSkWakWBxxYOWRrqmwo2my5zg.jpg
1401318,A Merry Little Ex-Mas,2025-11-12,2025,"All Kate and Everett want for Christmas is an amicable divorce and one last holiday as a family, but new flames and old feelings complicate their plans.",6.311,98,16.7047,/w4ytu75uJ1b0AgPd0wLm7iZMsWJ.jpg
546554,Knives Out,2019-11-27,2019,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",7.844,13272,16.704,/pThyQovXQrw2m0s9x82twj48Jq4.jpg
550988,Free Guy,2021-08-11,2021,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",7.463,9411,16.2219,/6PFJrMvoQwBxQITLYHj09VeJ37q.jpg
858485,Kantara,2022-09-30,2022,"Shiva, a tribal vagabond lives with his mother in hamlet, stays away from the traditional Daivaradhane and Bhoota Kola legacy due to an unforgettable childhood incident. He is happy loafing around with his friends and doing petty jobs for his landlord. When Forest officer Murali enters the scene, it gives a fresh dimension to the man-vs-nature fight. Can Shiva save the forest from Murali? Or is Murali just a dummy bait cast by bigger fish?",7.161,125,15.954,/jIsKmkxMzdCZ0Ux1GVSnu8m6Na6.jpg
291805,Now You See Me 2,2016-06-02,2016,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",6.827,11210,15.2466,/A81kDB6a1K86YLlcOtZB27jriJh.jpg
933260,The Substance,2024-09-07,2024,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",7.148,5400,17.9687,/lqoMzCcZYEFK729d6qzt349fB4o.jpg
1156593,Your Fault,2024-12-26,2024,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,7.135,1460,15.7965,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg
760329,The Smashing Machine,2025-10-01,2025,"In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn.",6.551,277,15.9506,/mPuBDGrVIBGOymBxR6rO3iIvBSe.jpg
823464,Godzilla x Kong: The New Empire,2024-03-27,2024,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.",7.075,4410,15.8317,/z1p34vh7dEOnLDmyCrlUVLuoDzd.jpg
760104,X,2022-03-17,2022,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",6.736,3738,14.9206,/lopZSVtXzhFY603E9OqF7O1YKsh.jpg
1184918,The Wild Robot,2024-09-12,2024,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",8.318,5528,20.792,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg
385687,Fast X,2023-05-17,2023,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",7.015,6117,17.1658,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg
1064213,Anora,2024-10-14,2024,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",7.047,2761,15.3915,/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg
